minimum_nights,number_of_reviews,reviews_per_month,availability_365,price
1,1,0.04,0,170
1,0,1.3732214298586618,0,75
3,0,1.3732214298586618,363,1000
5,0,1.3732214298586618,0,45
2,3,0.15,0,143
30,9,0.16,325,129
1,2,0.04,0,107
1,18,4.66,323,179
2,3,1.13,61,160
5,16,0.61,37,90
4,53,3.05,88,100
1,20,0.53,365,67
30,2,0.47,319,50
1,99,6.31,67,30
3,6,0.33,2,97
3,30,1.88,122,140
1,378,9.67,48,100
9,19,0.66,0,249
3,8,0.42,10,180
10,17,0.46,128,75
4,1,0.59,0,300
7,1,0.03,0,125
4,0,1.3732214298586618,0,350
30,0,1.3732214298586618,334,250
1,2,1.28,95,130
4,97,5.02,211,129
2,97,1.83,24,180
2,0,1.3732214298586618,53,100
1,10,0.99,247,89
1,1,0.02,0,100
2,2,2.0,158,75
4,27,2.45,87,51
1,26,2.57,23,25
2,31,2.04,0,50
2,251,3.15,157,179
2,4,1.52,43,175
1,1,0.02,0,75
3,32,4.62,0,500
1,70,7.42,98,72
4,2,0.15,3,175
1,50,3.69,1,65
3,136,3.65,47,79
2,9,0.2,0,240
7,1,0.05,0,175
1,3,0.48,0,60
4,73,2.1,320,35
1,31,1.97,0,75
1,0,1.3732214298586618,355,95
2,6,3.67,145,65
2,52,4.62,141,260
6,2,0.13,0,48
2,2,0.2,0,54
1,1,0.25,40,90
3,2,0.11,0,248
30,18,0.2,285,109
30,17,0.38,202,125
3,0,1.3732214298586618,0,80
1,4,0.09,0,200
1,207,10.38,325,52
1,2,0.05,0,90
1,10,0.28,0,200
3,132,2.53,257,130
1,4,1.12,124,200
2,0,1.3732214298586618,0,275
15,0,1.3732214298586618,87,400
10,3,0.13,14,149
1,4,1.85,235,300
1,8,0.23,0,193
5,92,7.26,193,89
3,0,1.3732214298586618,27,30
5,0,1.3732214298586618,50,168
2,2,0.05,0,150
3,6,1.89,70,80
2,0,1.3732214298586618,0,119
2,112,1.94,0,125
1,13,1.82,361,179
2,30,3.96,72,550
4,43,0.68,188,150
30,1,0.04,281,180
2,22,1.83,58,159
7,7,0.15,0,160
5,3,3.0,136,210
7,1,0.67,0,90
35,5,0.05,135,130
7,1,0.05,0,31
2,97,2.92,80,45
1,5,5.0,359,50
1,170,3.36,356,49
1,1,0.16,0,150
80,20,0.29,203,90
4,7,0.16,188,300
1,14,0.4,0,150
1,2,0.05,0,55
4,14,0.53,17,100
1,2,0.07,0,150
1,12,0.26,0,51
3,1,0.16,0,650
2,59,3.69,53,245
2,4,2.35,76,75
2,5,0.16,18,180
53,2,0.05,365,250
5,4,0.36,19,285
4,23,2.29,102,160
14,0,1.3732214298586618,0,75
1,2,0.05,0,45
2,0,1.3732214298586618,40,100
2,2,2.0,21,110
1,10,0.3,175,180
9,0,1.3732214298586618,16,109
4,0,1.3732214298586618,0,65
1,0,1.3732214298586618,0,65
3,7,0.22,0,62
3,0,1.3732214298586618,0,300
7,11,0.22,0,60
1,4,4.0,359,100
2,168,3.1,46,99
2,58,3.39,62,110
3,37,1.51,0,85
30,195,4.26,270,270
15,14,0.88,16,75
20,29,0.37,302,234
2,5,3.0,349,228
15,1,0.03,0,60
7,2,0.5,0,105
30,0,1.3732214298586618,329,197
1,106,4.29,9,90
1,1,0.03,0,59
1,237,2.96,0,350
5,1,0.09,117,350
7,26,0.37,330,240
4,3,0.08,0,250
1,38,3.79,195,75
5,1,0.16,22,80
2,259,4.43,285,115
7,0,1.3732214298586618,32,250
4,37,0.47,343,165
30,2,0.11,325,30
2,0,1.3732214298586618,0,83
1,2,0.21,220,200
1,100,7.71,316,90
14,5,0.14,0,50
5,2,0.04,0,80
30,2,0.09,345,100
3,7,0.31,9,110
30,0,1.3732214298586618,355,300
4,0,1.3732214298586618,26,145
2,15,0.33,250,73
7,9,0.25,27,140
1,43,4.8,52,75
31,88,0.91,164,72
2,168,4.11,291,112
2,179,4.47,123,75
1,1,1.0,365,820
3,14,0.8,173,105
1,4,0.29,84,40
5,0,1.3732214298586618,0,40
2,4,1.43,64,75
4,31,3.52,280,166
4,6,1.14,83,105
3,65,2.43,132,84
1,9,1.23,0,35
2,5,0.11,0,170
1,336,11.91,345,45
7,2,2.0,61,150
30,2,0.14,365,150
5,2,0.22,0,120
4,46,0.89,32,134
1,2,2.0,172,70
5,2,0.42,0,80
1,98,2.13,240,95
2,25,1.54,14,60
6,2,0.25,250,64
1,1,1.0,86,25
7,2,0.14,0,150
1,2,1.05,9,60
2,3,0.09,0,200
1,4,0.61,1,85
3,161,3.94,251,155
2,152,4.68,14,119
2,3,0.14,0,250
30,7,0.28,78,35
1,23,0.71,0,236
4,161,1.92,182,65
2,9,0.77,0,100
2,78,1.79,206,120
18,22,0.9,249,170
30,0,1.3732214298586618,364,369
1,0,1.3732214298586618,19,65
1,12,1.28,0,86
2,0,1.3732214298586618,0,390
1,0,1.3732214298586618,0,135
1,5,0.13,0,57
2,0,1.3732214298586618,0,125
3,52,1.49,0,60
3,41,1.2,30,250
1,6,0.14,0,55
2,14,1.89,93,243
3,15,2.13,77,150
1,0,1.3732214298586618,0,50
2,9,0.18,0,200
5,24,0.63,336,600
3,52,1.51,285,495
1,32,0.85,0,80
3,7,0.83,0,97
6,35,1.06,59,99
4,3,1.11,82,350
2,0,1.3732214298586618,358,130
2,86,4.01,97,50
3,138,5.73,234,210
29,0,1.3732214298586618,9,217
2,2,0.04,0,210
1,25,3.3,32,153
15,25,1.1,29,69
2,0,1.3732214298586618,364,110
1,12,12.0,189,320
2,11,1.49,0,199
1,3,2.65,43,100
2,48,3.42,171,169
3,52,2.44,72,68
2,61,4.38,92,45
5,66,1.05,348,60
1,0,1.3732214298586618,355,165
2,2,2.0,11,80
3,18,1.87,61,122
5,74,2.03,216,250
5,58,2.17,24,189
31,1,0.1,1,45
4,80,3.0,218,195
2,11,5.89,182,280
3,0,1.3732214298586618,350,230
1,37,0.72,339,79
7,2,0.32,212,130
5,7,0.56,6,170
1,229,3.94,20,72
6,2,0.05,340,49
2,24,1.56,365,35
2,3,0.06,0,135
1,20,0.42,0,85
2,41,2.06,158,200
4,0,1.3732214298586618,0,150
1,16,0.4,0,70
15,3,0.48,331,60
30,1,0.04,365,239
2,14,4.08,165,49
30,1,0.09,284,125
2,1,0.06,0,59
1,93,1.38,305,60
3,71,2.67,199,177
3,0,1.3732214298586618,364,150
4,33,0.44,1,189
2,0,1.3732214298586618,0,340
7,0,1.3732214298586618,0,70
1,0,1.3732214298586618,0,25
2,41,1.25,83,55
3,23,0.85,177,70
2,0,1.3732214298586618,0,200
3,13,0.57,0,70
2,4,0.64,89,70
2,0,1.3732214298586618,8,79
3,2,0.17,0,55
29,1,0.09,220,250
1,13,0.26,0,45
2,14,0.55,0,89
25,0,1.3732214298586618,0,36
1,13,0.33,183,95
1,1,0.02,0,250
1,6,0.23,0,199
4,0,1.3732214298586618,7,164
2,7,2.02,272,65
1,9,9.0,253,100
2,27,0.88,136,125
2,4,0.18,0,40
10,1,0.04,0,75
3,6,0.36,29,108
10,0,1.3732214298586618,359,50
2,234,3.9,255,149
30,0,1.3732214298586618,356,50
2,17,3.57,318,50
3,0,1.3732214298586618,365,72
2,10,0.18,0,265
3,0,1.3732214298586618,17,300
7,1,0.12,0,50
5,2,2.0,10,150
2,3,0.4,105,70
3,15,0.28,0,38
4,1,0.64,129,200
7,0,1.3732214298586618,0,70
4,20,0.55,82,150
2,182,3.62,16,33
4,76,2.61,76,135
30,8,0.37,183,115
2,139,2.93,235,155
2,2,1.02,127,365
1,155,4.34,173,71
3,1,0.16,0,200
4,147,2.76,310,169
30,0,1.3732214298586618,329,180
2,191,4.0,24,35
6,62,0.76,80,95
4,10,0.3,88,43
3,19,1.1,4,200
2,10,0.25,0,199
3,4,0.13,7,120
1,1,1.0,1,100
30,25,0.49,0,200
2,1,0.11,3,105
7,1,0.11,365,35
1,152,6.58,41,75
30,17,0.32,316,155
3,1,0.16,0,130
4,12,0.37,3,250
3,0,1.3732214298586618,11,40
3,42,2.23,275,350
30,1,0.09,0,115
16,0,1.3732214298586618,0,80
3,37,1.06,22,162
1,24,0.99,20,50
6,127,1.68,303,499
1,20,0.4,364,170
3,3,0.2,18,640
3,1,0.64,48,145
1,0,1.3732214298586618,179,1000
3,9,0.94,0,66
2,107,3.95,46,484
30,1,0.02,0,90
4,57,2.67,74,90
1,141,2.77,331,95
1,12,0.21,180,150
1,4,0.32,0,99
2,8,0.43,0,175
3,0,1.3732214298586618,0,120
2,4,0.12,0,80
2,16,2.17,3,80
5,7,1.53,22,220
29,0,1.3732214298586618,357,217
1,0,1.3732214298586618,365,75
2,6,0.13,0,205
30,1,1.0,333,300
1,32,0.51,3,150
5,14,0.29,0,150
2,20,0.42,0,64
7,0,1.3732214298586618,278,160
8,23,0.5,0,230
1,2,0.25,365,1000
1,0,1.3732214298586618,0,60
29,1,0.3,58,177
3,86,2.88,78,79
2,30,1.21,104,75
3,0,1.3732214298586618,0,500
2,3,0.35,0,87
2,2,2.0,32,200
4,8,0.26,0,59
1,19,4.01,143,99
2,25,2.06,6,120
1,14,4.83,154,75
1,8,0.62,0,60
31,3,1.76,176,239
1,41,0.77,0,175
1,20,1.29,151,53
5,54,1.38,274,350
4,148,3.75,111,119
2,106,4.73,188,295
7,17,0.29,309,125
5,4,0.09,89,55
2,85,8.31,309,75
1,3,0.17,0,118
3,32,1.67,56,159
1,1,1.0,11,50
2,5,0.66,230,355
3,1,0.05,0,250
30,9,0.36,157,142
2,4,2.55,2,60
3,0,1.3732214298586618,0,90
2,7,0.58,0,55
1,4,0.85,29,220
3,0,1.3732214298586618,0,140
2,29,1.58,18,200
30,0,1.3732214298586618,324,343
2,57,5.9,13,57
2,16,2.55,134,100
1,0,1.3732214298586618,26,126
2,12,0.16,332,65
4,28,0.74,242,86
5,2,0.15,0,120
2,48,2.58,0,30
1,4,0.64,88,65
1,1,0.02,0,65
3,24,0.56,333,99
1,3,0.12,4,70
1,11,0.88,189,125
2,26,1.23,45,45
3,9,0.09,60,599
1,129,1.76,281,100
1,1,0.03,6,55
2,1,0.58,180,75
2,26,2.8,362,65
4,16,0.5,96,600
1,14,5.25,30,100
5,125,2.15,108,75
2,2,0.08,0,46
1,87,3.75,254,65
2,0,1.3732214298586618,0,185
1,0,1.3732214298586618,0,100
2,47,0.55,177,129
4,2,1.15,127,350
1,0,1.3732214298586618,358,89
7,0,1.3732214298586618,0,55
2,61,3.26,265,75
365,27,0.78,17,100
3,2,0.05,0,70
6,10,0.09,363,105
5,2,0.08,0,175
1,2,0.09,0,90
8,0,1.3732214298586618,0,111
1,11,1.37,177,129
3,4,0.08,0,60
1,6,0.24,0,70
2,4,2.18,43,175
30,1,0.11,365,38
6,24,0.7,188,200
2,0,1.3732214298586618,363,45
7,0,1.3732214298586618,44,100
2,2,0.28,0,250
1,0,1.3732214298586618,0,75
3,18,1.28,10,200
3,105,2.45,104,175
1,83,3.15,175,60
15,0,1.3732214298586618,0,60
2,11,0.27,0,80
3,8,0.95,362,70
1,73,1.57,33,39
3,17,0.88,37,400
30,0,1.3732214298586618,184,259
3,15,1.01,338,139
2,0,1.3732214298586618,365,2000
3,91,1.52,223,146
3,4,0.33,0,110
3,111,3.15,9,100
30,6,0.18,0,150
1,39,2.0,96,196
2,9,0.33,0,160
2,13,1.62,347,47
30,0,1.3732214298586618,331,348
30,1,0.38,0,42
30,11,0.21,274,165
2,0,1.3732214298586618,0,199
30,21,0.26,251,73
1,1,0.02,0,100
2,28,2.3,334,70
1,5,0.8,0,48
30,0,1.3732214298586618,203,253
5,0,1.3732214298586618,0,65
5,25,1.94,0,160
3,2,2.0,1,90
2,5,0.57,64,200
2,5,0.16,0,120
2,0,1.3732214298586618,279,79
2,69,2.86,278,150
2,17,0.18,88,170
30,1,0.3,325,197
3,1,1.0,0,80
1,0,1.3732214298586618,0,70
1,0,1.3732214298586618,8,45
1,4,4.0,29,135
1,7,3.5,365,45
2,17,0.39,0,100
3,3,0.46,1,99
5,5,0.55,340,799
5,0,1.3732214298586618,72,75
7,5,0.52,0,60
2,80,2.69,305,75
7,4,0.41,180,10
30,4,0.12,35,115
2,19,3.54,284,86
1,66,2.68,39,63
3,0,1.3732214298586618,0,110
2,112,2.6,162,110
5,32,0.71,312,105
2,48,4.86,104,197
2,8,0.61,0,50
1,1,0.02,0,80
4,1,0.13,82,75
14,1,0.03,0,195
4,35,1.24,0,70
2,0,1.3732214298586618,48,47
10,0,1.3732214298586618,0,275
1,39,1.27,365,45
1,33,1.33,36,40
3,59,0.66,60,199
1,0,1.3732214298586618,23,69
1,4,1.4,5,175
3,4,3.64,1,150
5,8,0.68,314,44
1,20,0.39,0,1999
2,3,0.06,0,100
1,0,1.3732214298586618,0,275
3,62,3.11,49,60
3,1,0.33,109,212
5,2,0.08,4,175
1,3,0.12,0,120
2,0,1.3732214298586618,7,150
1,27,1.66,0,80
3,7,0.38,0,250
2,12,0.44,281,40
1,0,1.3732214298586618,0,125
1,64,1.88,0,125
1,0,1.3732214298586618,317,85
1,0,1.3732214298586618,0,79
2,13,1.26,1,125
2,4,0.15,0,120
56,0,1.3732214298586618,365,125
7,1,0.16,0,250
5,0,1.3732214298586618,0,70
1,12,1.41,323,250
7,1,0.12,0,60
7,0,1.3732214298586618,0,395
30,9,0.2,0,54
30,5,0.56,101,45
1,34,1.5,0,199
30,4,0.11,365,189
30,0,1.3732214298586618,280,245
3,1,0.05,2,125
2,114,1.62,46,159
7,11,0.2,24,169
3,0,1.3732214298586618,9,60
5,28,1.36,0,50
3,0,1.3732214298586618,0,35
30,0,1.3732214298586618,214,309
2,9,0.36,0,250
1,5,1.5,89,28
2,27,2.46,351,55
2,2,0.33,0,250
3,7,4.2,299,149
2,1,0.02,0,369
4,0,1.3732214298586618,0,150
1,12,0.31,0,50
7,1,0.06,0,160
180,0,1.3732214298586618,90,50
3,2,0.06,0,414
1,25,0.72,0,100
2,69,0.91,0,88
1,67,3.83,186,35
3,25,3.16,143,60
30,6,0.12,365,97
2,3,2.57,26,110
1,1,1.0,21,105
4,65,1.43,0,100
1,8,0.41,0,70
1,0,1.3732214298586618,0,65
2,6,1.59,21,250
21,0,1.3732214298586618,67,40
2,13,3.98,0,125
30,1,0.67,209,90
5,4,0.63,27,151
5,0,1.3732214298586618,0,599
1,1,0.08,0,127
1,0,1.3732214298586618,0,132
3,1,0.06,0,55
1,2,0.25,29,90
14,0,1.3732214298586618,322,35
4,1,0.08,0,100
4,14,2.07,17,70
3,23,0.54,17,372
7,3,0.63,242,75
5,151,1.43,162,135
3,1,0.05,0,165
2,3,0.25,0,190
1,95,6.51,341,257
6,0,1.3732214298586618,87,105
3,3,0.08,0,35
5,0,1.3732214298586618,0,110
2,51,1.52,0,55
30,13,1.65,336,65
7,2,0.04,0,130
1,2,0.1,0,55
4,85,1.41,91,273
3,1,0.05,0,285
5,1,0.02,185,140
2,10,0.25,0,400
1,7,7.0,249,180
2,127,1.22,320,99
2,51,1.21,0,150
1,0,1.3732214298586618,7,75
1,1,1.0,139,65
14,3,1.8,321,380
2,13,1.53,365,75
3,146,2.51,287,152
3,59,3.49,52,120
5,22,1.0,1,50
3,5,3.13,1,94
5,8,0.16,0,135
5,1,0.16,0,100
4,0,1.3732214298586618,0,110
30,3,0.36,216,42
2,6,0.69,12,75
1,20,0.77,86,33
4,0,1.3732214298586618,0,65
1,70,1.79,0,50
2,175,3.53,68,201
1,43,5.73,231,99
3,9,3.55,85,174
28,7,1.09,55,35
2,177,2.85,112,199
4,17,1.21,0,50
1,2,1.22,85,350
6,0,1.3732214298586618,156,350
1,76,3.63,119,43
1,1,0.07,0,45
1,1,0.37,157,55
2,95,4.09,51,80
30,0,1.3732214298586618,337,560
1,0,1.3732214298586618,0,175
30,0,1.3732214298586618,117,90
2,4,0.97,314,247
14,35,0.69,177,110
120,0,1.3732214298586618,173,89
1,0,1.3732214298586618,0,55
30,13,0.24,291,300
4,10,3.37,17,179
15,0,1.3732214298586618,0,40
2,0,1.3732214298586618,20,50
1,0,1.3732214298586618,0,75
2,2,2.0,9,91
1,14,0.36,0,105
10,0,1.3732214298586618,264,140
2,15,0.5,0,60
3,0,1.3732214298586618,87,225
30,0,1.3732214298586618,189,40
3,122,2.14,269,145
3,0,1.3732214298586618,0,80
30,1,0.56,180,150
29,3,0.37,287,150
2,21,1.1,1,150
1,1,0.02,0,195
14,1,0.05,0,50
3,6,0.3,106,130
1,8,0.18,0,120
120,8,0.23,12,235
2,9,0.38,36,140
3,9,1.34,315,115
1,2,1.36,236,47
4,4,0.37,0,110
3,19,1.03,363,185
6,5,0.24,0,110
1,0,1.3732214298586618,89,200
5,0,1.3732214298586618,22,250
2,4,0.12,0,105
3,0,1.3732214298586618,0,199
2,2,0.02,178,77
2,20,3.02,76,420
26,1,0.04,0,35
2,42,2.8,324,60
4,59,1.37,242,145
1,4,0.12,0,120
1,14,0.4,300,60
1,15,0.18,0,160
1,10,1.36,356,199
2,0,1.3732214298586618,0,140
2,5,4.55,131,399
6,3,0.19,0,140
15,22,0.39,0,149
3,8,1.71,123,65
3,1,0.02,0,160
1,1,0.05,0,45
18,4,0.32,24,125
2,159,3.2,348,185
30,1,0.04,124,32
3,1,0.05,0,80
5,3,0.3,95,197
1,123,2.89,80,75
3,10,0.85,149,85
3,15,2.76,240,140
2,0,1.3732214298586618,0,280
2,3,0.08,0,259
7,0,1.3732214298586618,0,85
7,1,0.11,0,380
2,1,1.0,57,320
1,9,0.27,288,59
1,39,3.77,362,88
29,0,1.3732214298586618,41,59
1,0,1.3732214298586618,0,130
3,34,0.57,12,110
2,0,1.3732214298586618,0,155
8,1,0.16,0,140
28,19,0.25,267,125
1,0,1.3732214298586618,365,299
2,23,1.58,53,70
1,202,4.53,0,83
4,0,1.3732214298586618,103,140
5,7,1.0,365,30
2,7,0.37,14,400
1,0,1.3732214298586618,0,70
1,1,0.02,320,200
2,68,4.76,32,92
1,9,0.18,0,120
60,0,1.3732214298586618,179,60
1,76,4.43,301,60
1,0,1.3732214298586618,343,475
2,1,1.0,71,60
2,1,1.0,87,125
2,37,2.64,157,140
3,0,1.3732214298586618,0,29
1,2,0.05,0,80
3,0,1.3732214298586618,0,295
60,6,0.13,266,67
1,0,1.3732214298586618,2,1150
3,0,1.3732214298586618,0,295
1,53,2.2,0,60
30,30,0.58,338,90
4,0,1.3732214298586618,113,75
2,37,0.64,356,109
2,0,1.3732214298586618,0,350
2,32,1.67,5,49
1,13,5.2,153,89
1,10,0.29,162,75
30,0,1.3732214298586618,61,35
3,23,0.39,327,45
3,5,0.08,0,120
10,15,1.27,302,700
1,2,2.0,365,50
3,20,0.66,188,100
9,2,0.05,0,70
5,52,1.54,271,240
1,0,1.3732214298586618,0,123
2,35,1.69,0,42
1,1,0.16,342,75
1,3,0.09,0,100
2,3,3.0,251,150
2,17,0.7,353,80
3,0,1.3732214298586618,28,200
3,58,1.62,129,110
4,1,0.02,332,58
2,22,0.91,165,250
2,38,2.04,301,50
1,20,6.82,348,60
3,0,1.3732214298586618,329,269
5,40,1.57,321,50
2,10,0.28,0,52
2,0,1.3732214298586618,0,125
1,0,1.3732214298586618,0,210
4,0,1.3732214298586618,0,250
4,12,0.33,41,230
3,2,0.06,0,145
30,58,0.67,212,125
2,5,5.0,309,250
3,13,0.15,298,75
3,7,0.63,0,111
2,1,0.02,161,200
5,1,0.03,0,275
5,3,2.5,7,145
1,2,0.04,0,150
1,23,0.45,0,120
3,6,0.1,0,225
2,0,1.3732214298586618,0,184
4,14,0.16,0,120
5,23,1.25,171,370
29,0,1.3732214298586618,7,184
2,1,0.02,0,100
3,32,0.42,365,150
3,13,1.09,141,140
1,0,1.3732214298586618,180,140
2,21,1.06,0,60
4,20,0.51,69,95
5,11,0.24,0,100
1,5,2.73,66,62
21,2,0.04,331,58
1,2,2.0,353,75
2,3,0.11,0,75
14,1,0.04,349,86
4,1,0.16,13,65
1,2,0.32,0,42
5,33,1.96,176,47
3,117,1.41,0,99
1,1,1.0,29,65
30,5,0.24,211,41
3,2,0.04,0,240
4,50,2.61,198,487
3,19,0.46,0,375
5,0,1.3732214298586618,0,160
1,0,1.3732214298586618,0,110
2,60,2.62,355,60
3,4,0.38,0,107
20,16,0.27,220,53
1,0,1.3732214298586618,146,295
2,1,0.11,219,80
7,18,0.27,156,220
2,2,0.08,0,54
90,0,1.3732214298586618,0,50
4,138,2.21,248,112
2,22,1.21,139,69
7,0,1.3732214298586618,0,70
30,71,1.42,248,100
1,91,2.82,162,40
1,0,1.3732214298586618,0,95
1,127,3.61,1,170
3,23,0.62,0,75
1,4,0.52,0,24
1,15,5.11,27,165
2,2,0.04,0,165
2,64,1.27,341,160
30,2,0.2,5,158
5,2,0.08,0,101
5,10,0.49,3,65
20,11,0.16,269,50
1,0,1.3732214298586618,0,80
30,3,0.15,346,410
1,0,1.3732214298586618,0,190
1,0,1.3732214298586618,179,400
30,51,0.67,7,69
5,70,0.62,328,285
5,11,0.3,0,200
1,0,1.3732214298586618,0,75
5,10,2.42,2,359
2,1,0.16,219,115
1,20,4.26,157,42
1,174,5.06,109,70
1,135,6.78,68,105
3,1,0.01,300,215
2,5,0.48,16,180
2,26,0.49,139,109
1,2,0.24,180,250
2,47,1.19,173,40
2,1,0.03,0,100
30,1,1.0,309,45
24,10,0.18,218,160
4,2,0.04,0,125
1,11,1.79,0,65
1,39,2.44,362,200
30,2,0.06,0,150
7,12,1.6,40,75
3,29,1.79,235,180
1,28,0.65,27,85
90,2,0.03,264,70
1,0,1.3732214298586618,15,45
29,2,0.29,311,232
1,197,5.24,209,186
2,1,0.03,0,199
2,0,1.3732214298586618,0,26
2,87,2.33,124,129
3,45,2.18,89,237
23,0,1.3732214298586618,0,62
1,3,0.17,0,160
5,11,0.18,8,210
3,107,2.86,279,75
35,1,0.09,75,47
2,0,1.3732214298586618,0,150
4,19,0.23,362,249
3,0,1.3732214298586618,83,120
2,10,0.53,207,75
1,110,8.27,174,86
1,9,4.15,360,99
4,0,1.3732214298586618,257,150
1,14,0.55,0,46
5,4,0.09,0,50
3,15,0.27,0,100
3,11,1.45,167,69
1,33,6.56,5,35
1,1,0.02,0,33
4,0,1.3732214298586618,4,250
10,6,0.23,156,69
3,28,4.24,141,135
2,1,0.05,0,275
2,21,0.77,329,125
2,128,3.16,365,69
4,9,5.0,170,299
2,22,0.37,87,62
2,21,1.14,0,300
1,28,1.66,270,100
5,0,1.3732214298586618,0,125
7,0,1.3732214298586618,0,105
1,3,0.08,0,50
30,0,1.3732214298586618,339,117
7,1,0.16,3,149
4,2,0.09,0,200
2,9,0.56,0,150
1,5,0.14,0,92
4,3,0.12,0,40
1,4,0.15,0,45
1,42,5.38,57,50
1,1,1.0,73,45
30,9,0.43,334,190
7,1,0.09,78,100
1,0,1.3732214298586618,0,75
4,0,1.3732214298586618,0,100
1,133,2.23,13,81
15,4,0.56,325,40
1,2,0.11,0,35
5,43,0.9,309,1200
1,0,1.3732214298586618,266,100
3,0,1.3732214298586618,0,300
4,0,1.3732214298586618,0,40
3,0,1.3732214298586618,0,64
1,180,4.86,2,99
4,10,0.6,2,65
4,75,2.33,151,235
1,81,5.73,171,75
4,26,0.73,0,225
3,0,1.3732214298586618,176,90
1,122,4.82,11,65
7,10,0.22,0,80
30,0,1.3732214298586618,339,316
2,129,3.32,242,135
7,1,0.03,0,140
3,59,0.82,245,299
1,1,0.03,0,55
2,0,1.3732214298586618,179,100
1,46,2.19,166,273
2,0,1.3732214298586618,0,115
2,13,0.45,0,103
7,12,0.13,164,140
30,1,0.23,44,40
3,104,2.07,266,250
17,17,0.48,38,75
7,23,2.86,88,100
15,3,0.07,0,42
3,4,0.14,0,95
2,1,0.02,0,90
30,5,0.34,66,120
3,1,1.0,119,195
1,14,2.9,331,145
2,9,4.22,263,474
2,8,0.26,0,70
1,7,0.23,0,113
3,47,1.33,39,150
1,0,1.3732214298586618,0,90
30,0,1.3732214298586618,284,243
3,1,0.05,0,130
2,110,2.97,248,85
1,0,1.3732214298586618,0,1500
2,18,0.24,0,220
2,0,1.3732214298586618,0,100
2,8,0.17,365,99
5,8,0.87,22,50
1,1,0.02,0,75
7,0,1.3732214298586618,55,185
1,225,2.83,19,135
3,12,1.01,37,345
2,35,0.36,20,290
30,0,1.3732214298586618,45,33
25,0,1.3732214298586618,0,138
30,7,0.23,241,117
3,5,0.11,0,129
3,1,0.16,0,28
2,0,1.3732214298586618,0,55
3,0,1.3732214298586618,0,150
2,2,0.04,0,85
3,17,1.16,334,400
3,7,0.22,0,95
1,89,5.16,0,120
1,43,1.67,64,49
1,0,1.3732214298586618,0,265
3,26,3.36,349,55
7,5,0.09,0,400
3,0,1.3732214298586618,1,695
5,2,1.2,0,75
30,2,0.08,341,149
1,138,4.08,32,168
3,2,2.0,349,300
2,1,0.09,0,100
2,14,0.66,16,35
1,1,0.02,0,60
2,14,2.96,168,45
5,0,1.3732214298586618,0,130
4,38,0.74,222,244
5,22,1.93,60,80
1,16,0.5,0,65
1,258,5.45,320,70
3,0,1.3732214298586618,18,410
1,4,4.0,364,50
2,14,1.76,305,75
1,41,4.73,30,180
4,23,1.11,93,110
3,114,1.06,0,196
3,10,0.29,0,118
6,2,0.09,0,151
1,0,1.3732214298586618,178,220
7,1,0.12,0,150
2,176,2.22,23,75
1,13,1.22,0,125
3,10,2.68,81,489
4,12,0.25,11,179
2,44,5.22,93,240
1,147,5.08,292,82
1,198,5.63,21,129
2,2,0.29,0,75
3,3,0.03,60,249
6,2,0.16,331,90
3,6,6.0,226,450
27,0,1.3732214298586618,89,40
3,8,0.71,161,65
35,1,0.09,21,115
6,9,0.22,0,100
4,105,1.07,193,130
2,1,0.04,0,125
2,0,1.3732214298586618,0,100
4,39,1.65,242,52
1,8,0.1,83,36
7,0,1.3732214298586618,0,51
1,56,1.79,272,150
10,9,0.29,19,149
2,48,2.81,12,45
1,9,0.51,0,75
4,61,1.33,365,150
1,59,5.55,262,125
1,0,1.3732214298586618,0,130
28,91,1.25,325,40
2,5,1.61,0,100
20,1,0.14,64,60
2,4,2.73,73,90
5,1,0.16,0,34
1,0,1.3732214298586618,0,500
1,113,2.79,346,59
3,0,1.3732214298586618,0,780
3,1,0.03,0,159
1,126,4.78,287,168
3,25,0.96,353,100
1,11,0.58,0,425
5,31,0.45,278,300
2,62,3.44,92,173
7,1,0.81,346,40
1,1,0.68,0,70
1,4,0.06,0,200
1,8,6.15,179,7500
2,0,1.3732214298586618,316,129
2,22,0.51,48,63
3,79,5.44,84,75
7,1,0.16,224,300
5,1,0.24,0,80
4,0,1.3732214298586618,0,150
4,0,1.3732214298586618,0,100
1,1,1.0,41,399
2,21,0.53,364,60
7,10,0.29,0,129
29,0,1.3732214298586618,345,198
7,3,0.17,237,78
3,16,0.87,0,90
8,48,1.06,37,199
8,16,0.81,6,85
29,0,1.3732214298586618,333,699
3,1,0.03,0,199
4,36,2.34,292,42
2,0,1.3732214298586618,328,226
1,40,4.88,274,200
1,0,1.3732214298586618,0,73
3,12,1.33,59,219
3,0,1.3732214298586618,0,97
1,2,0.16,96,46
3,33,1.44,58,300
3,0,1.3732214298586618,0,275
3,0,1.3732214298586618,0,100
3,29,2.82,48,83
29,0,1.3732214298586618,342,100
1,18,0.7,2,160
2,43,1.99,365,43
2,20,0.62,0,63
5,0,1.3732214298586618,10,115
4,2,0.08,0,65
20,2,0.07,0,50
1,2,0.05,0,75
4,0,1.3732214298586618,0,160
1,11,0.41,0,100
4,0,1.3732214298586618,6,220
2,2,0.76,60,350
5,20,2.84,12,175
1,1,0.02,0,150
30,0,1.3732214298586618,342,154
1,1,0.04,0,105
1,12,3.13,180,55
2,29,3.13,324,62
3,15,2.13,1,85
2,67,1.7,75,139
3,34,1.69,253,68
